web_scraper_order,web_scraper_start_url,phone,data
"1773234643-8397","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","69672326","Pielkenrood Management B.V."
"1773234643-8398","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","35017841","Piet Boon Studio B.V."
"1773234643-8399","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34063154","Pieters Projectbureau B.V."
"1773234643-8400","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","58334904","Piggy Netherlands B.V."
"1773234643-8401","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","52457559","PINCH B.V."
"1773234643-8402","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","32113552","Pindrop B.V."
"1773234643-8403","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","58115072","Pinkcube E-commerce B.V."
"1773234643-8404","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27105449","Pinkerton Holding"
"1773234643-8405","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27322975","PinkRoccade Local Government B.V."
"1773234643-8406","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71572422","PinnacleART Netherlands B.V."
"1773234643-8407","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","82365016","Pinsent Masons Netherlands LLP"
"1773234643-8408","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","77659457","Pinterest Netherlands B.V."
"1773234643-8409","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24342369","Pipe Survey International C.V."
"1773234643-8410","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","56607636","Piton Capital Investments Coöperatief B.A."
"1773234643-8411","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","55570836","Pixelzebra B.V."
"1773234643-8412","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","91410576","Pixery B.V."
"1773234643-8413","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74716603","Plaid, B.V."
"1773234643-8414","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","14041908","Plalloy MTD B.V."
"1773234643-8415","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60100095","PlanB Europe B.V."
"1773234643-8416","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33216013","Planet Payment Netherlands B.V."
"1773234643-8417","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","54565359","Planet X FX B.V."
"1773234643-8418","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34254182","PLANETROMEO B.V."
"1773234643-8419","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67378536","PLANN ingenieurs B.V."
"1773234643-8420","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60977280","Planning & Service Ingenieurs"
"1773234643-8421","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","10145547","Planon BV"
"1773234643-8422","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74493736","Planpulse B.V."
"1773234643-8423","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","02332820","Plant Solutions Noord-Oost B.V."
"1773234643-8424","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17237981","Plant Solutions Zuid-Oost B.V."
"1773234643-8425","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09206037","Plant-E B.V."
"1773234643-8426","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75035456","Planys B.V."
"1773234643-8427","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","58858334","Plat4mation B.V."
"1773234643-8428","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61848271","Plate Websites B.V."
"1773234643-8429","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34313166","Platform 161 Holding"
"1773234643-8430","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66185599","Platinion B.V."
"1773234643-8431","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","85546356","Platinum Marine Services B.V."
"1773234643-8432","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60006048","Plauti B.V."
"1773234643-8433","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24239980","Plaxis B.V."
"1773234643-8434","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","84545062","Plaxonic Europe B.V."
"1773234643-8435","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","81656335","PLAYERUNKNOWN PRODUCTIONS B.V."
"1773234643-8436","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09150630","Playseats B.V."
"1773234643-8437","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","90507525","Playtika Netherlands B.V."
"1773234643-8438","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","57027080","PlayToTV Projects B.V."
"1773234643-8439","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09143377","Plaza Food B.V."
"1773234643-8440","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17146033","Please B.V."
"1773234643-8441","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60996358","Please DNA B.V."
"1773234643-8442","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17155844","Please Flex B.V."
"1773234643-8443","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17203466","Please LiZa B.V."
"1773234643-8444","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17182348","Please Nederland B.V."
"1773234643-8445","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","54601738","Plek Group B.V."
"1773234643-8446","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","20147999","Pliant B.V."
"1773234643-8447","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","02318097","Plixxent B.V."
"1773234643-8448","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","36014431","Plukon Blokker B.V."
"1773234643-8449","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","32069388","Plukon CFG Nijkerk B.V."
"1773234643-8450","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24128627","Plukon Dedemsvaart B.V."
"1773234643-8451","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30255837","Plukon Food Group B.V."
"1773234643-8452","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17069164","Plukon Processing Ommel B.V."
"1773234643-8453","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75337770","Plumerai B.V."
"1773234643-8454","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","88518620","Plumery B.V."
"1773234643-8455","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","70196427","PlusOne B.V."
"1773234643-8456","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34149259","Pluspetrol Resources Corporation B.V."
"1773234643-8457","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","82300372","Pluxbox B.V."
"1773234643-8458","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68173016","PMI-TECH (EUROPE) B.V."
"1773234643-8459","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","74178784","PNL Fintech B.V."
"1773234643-8460","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","92189326","PNS Networks Netherlands"
"1773234643-8461","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","51776901","Podictive B.V."
"1773234643-8462","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","80989071","Podimo Netherlands B.V."
"1773234643-8463","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","63460092","PodiuMax B.V."
"1773234643-8464","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66230004","Podotherapie Van der Kaa B.V."
"1773234643-8465","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34263673","Poki B.V."
"1773234643-8466","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08182413","Polaroid Film B.V."
"1773234643-8467","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59065982","Polaroid International B.V."
"1773234643-8468","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","84223308","Polaroid Therapeutics B.V."
"1773234643-8469","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61821578","Polarsteps"
"1773234643-8470","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","80484174","Polat Beauty & Wellness Holding B.V."
